max_df,min_df,phrase_len,alpha,lin_reg_mse,lasso_mse,ridge_mse,baseline_mse
0.1,0.0,7,100,4205.66830653165,4270.0739062500015,4270.069770803209,4270.0739062500015
0.1,0.0,7,100,4209.738114502608,4491.560625000003,4488.798786008266,4491.560625000003
0.1,0.0,7,100,4257.317400715991,4278.615625,4278.2512719334445,4278.615625
0.1,0.0,7,100,9400.894664861364,9388.585624999996,9389.398942483906,9388.585624999996
0.1,0.0,7,100,957.0531519899854,971.60390625,971.4441124192375,971.60390625
0.1,0.0,7,100,963.8569324641885,983.5006249999997,983.0781804994222,983.5006249999997
0.1,0.0,9,0.0001,1176.1238352893888,665.6276730828374,1174.0815534664503,1193.76640625
0.1,0.0,9,0.0001,1192.1116915221469,1620.1638261101702,1192.227371259513,1187.265625
0.1,0.0,9,0.0001,1412.799299036015,999.3946069776514,1407.5262912801943,1417.990625
0.1,0.0,9,0.0001,1439.6231958950325,1083.2356480968992,1438.8446158014285,1489.0289062500024
0.1,0.0,9,0.0001,1670.0642286700506,2449.268952180548,1668.0099622581176,1679.3106250000037
0.1,0.0,9,0.0001,2458.9122558537338,2452.6774880643165,2450.934800933629,2453.2176562499967
0.1,0.0,9,0.0001,3202.009183370191,3676.1785227972423,3201.3483869428874,3232.64140625
0.1,0.0,9,0.0001,3816.158781425472,4329.351074091926,3815.442441582941,3838.36640625
0.1,0.0,9,0.0001,3949.3431333994217,3955.253531885367,3950.803935535503,4151.84140625
0.1,0.0,9,0.0001,4962.027775084037,5608.822915281957,4963.037886157819,5165.212499999999
0.1,0.0,9,0.0001,9708.25133420691,10576.262799283875,9714.941221369665,9736.4125
0.1,0.0,9,0.001,1176.1238352893888,719.2656377115532,1174.4453708534816,1193.76640625
0.1,0.0,9,0.001,1192.1116915221469,1482.6809863778203,1192.2329945790389,1187.265625
0.1,0.0,9,0.001,1412.799299036015,1066.2126086761505,1407.4855952342084,1417.990625
0.1,0.0,9,0.001,1439.6231958950325,794.5319437166653,1438.6528302029742,1489.0289062500024
0.1,0.0,9,0.001,1670.0642286700506,1276.370867079933,1668.466713078477,1679.3106250000037
0.1,0.0,9,0.001,2458.9122558537338,2050.098729478863,2451.2014696847677,2453.2176562499967
0.1,0.0,9,0.001,3202.009183370191,3619.206144850416,3201.35060071325,3232.64140625
0.1,0.0,9,0.001,3816.158781425472,4211.44976994995,3815.422341948346,3838.36640625
0.1,0.0,9,0.001,3949.3431333994217,1001.6168831671717,3950.972416413955,4151.84140625
0.1,0.0,9,0.001,4962.027775084037,4851.615648186175,4963.163684611338,5165.212499999999
0.1,0.0,9,0.001,9708.25133420691,10506.15815361524,9715.630383117967,9736.4125
0.1,0.0,9,0.01,1176.1238352893888,677.9850664156463,1175.134452875694,1193.76640625
0.1,0.0,9,0.01,1192.1116915221469,1507.0601876684696,1192.1761922479438,1187.265625
0.1,0.0,9,0.01,1412.799299036015,1046.8241658120642,1407.556273030084,1417.990625
0.1,0.0,9,0.01,1439.6231958950325,869.781551894858,1438.4211291697252,1489.0289062500024
0.1,0.0,9,0.01,1670.0642286700506,1265.0018637765913,1667.861953534862,1679.3106250000037
0.1,0.0,9,0.01,2458.9122558537338,2201.643579552589,2451.6999023988355,2453.2176562499967
0.1,0.0,9,0.01,3202.009183370191,3527.440445784631,3201.4319328629495,3232.64140625
0.1,0.0,9,0.01,3816.158781425472,4456.950817081915,3815.567707885937,3838.36640625
0.1,0.0,9,0.01,3949.3431333994217,1071.3934001267207,3952.7989110920876,4151.84140625
0.1,0.0,9,0.01,4962.027775084037,4795.001426627032,4964.784503130029,5165.212499999999
0.1,0.0,9,0.01,9708.25133420691,10310.234200155874,9714.126700513538,9736.4125
0.1,0.0,9,0.1,1176.1238352893888,682.7449114409668,1173.2667203802923,1193.76640625
0.1,0.0,9,0.1,1192.1116915221469,1325.775618176313,1191.1974208536408,1187.265625
0.1,0.0,9,0.1,1412.799299036015,1075.8241933004242,1414.8951550508787,1417.990625
0.1,0.0,9,0.1,1439.6231958950325,1011.4558656626399,1442.0711018264194,1489.0289062500024
0.1,0.0,9,0.1,1670.0642286700506,1329.0197942531236,1664.6713359236596,1679.3106250000037
0.1,0.0,9,0.1,2458.9122558537338,2217.076685897122,2467.0781304111915,2453.2176562499967
0.1,0.0,9,0.1,3202.009183370191,3394.6249113531703,3201.8543742230163,3232.64140625
0.1,0.0,9,0.1,3816.158781425472,4370.342299069991,3814.081629204051,3838.36640625
0.1,0.0,9,0.1,3949.3431333994217,1701.3182584430433,3966.2250383206274,4151.84140625
0.1,0.0,9,0.1,4962.027775084037,4722.568049923034,4980.367512487912,5165.212499999999
0.1,0.0,9,0.1,9708.25133420691,10151.56835226632,9709.510918262462,9736.4125
0.1,0.0,9,1,1176.1238352893888,1193.76640625,1184.1125119351486,1193.76640625
0.1,0.0,9,1,1192.1116915221469,1187.265625,1188.844568815222,1187.265625
0.1,0.0,9,1,1412.799299036015,1417.990625,1416.8328832678721,1417.990625
0.1,0.0,9,1,1439.6231958950325,1489.0289062500024,1459.83583579066,1489.0289062500024
0.1,0.0,9,1,1670.0642286700506,1679.3106250000037,1673.72779908987,1679.3106250000037
0.1,0.0,9,1,2458.9122558537338,2453.2176562499967,2453.474103281729,2453.2176562499967
0.1,0.0,9,1,3202.009183370191,3232.64140625,3215.0322231693417,3232.64140625
0.1,0.0,9,1,3816.158781425472,3838.36640625,3825.8970693132214,3838.36640625
0.1,0.0,9,1,3949.3431333994217,4151.84140625,4050.486410274443,4151.84140625
0.1,0.0,9,1,4962.027775084037,5165.212499999999,5063.056739175622,5165.212499999999
0.1,0.0,9,1,9708.25133420691,9736.4125,9720.740068107118,9736.4125
0.1,0.0,9,10,1176.1238352893888,1193.76640625,1191.0992457317502,1193.76640625
0.1,0.0,9,10,1192.1116915221469,1187.265625,1187.459125636822,1187.265625
0.1,0.0,9,10,1412.799299036015,1417.990625,1417.0566915316476,1417.990625
0.1,0.0,9,10,1439.6231958950325,1489.0289062500024,1484.7152225182376,1489.0289062500024
0.1,0.0,9,10,1670.0642286700506,1679.3106250000037,1678.948326027908,1679.3106250000037
0.1,0.0,9,10,2458.9122558537338,2453.2176562499967,2454.0168940833573,2453.2176562499967
0.1,0.0,9,10,3202.009183370191,3232.64140625,3229.60539465405,3232.64140625
0.1,0.0,9,10,3816.158781425472,3838.36640625,3836.442009961456,3838.36640625
0.1,0.0,9,10,3949.3431333994217,4151.84140625,4132.56457178953,4151.84140625
0.1,0.0,9,10,4962.027775084037,5165.212499999999,5146.63867546101,5165.212499999999
0.1,0.0,9,10,9708.25133420691,9736.4125,9733.315614457142,9736.4125
0.1,0.0,9,100,1176.1238352893888,1193.76640625,1195.8647486553461,1193.76640625
0.1,0.0,9,100,1192.1116915221469,1187.265625,1187.2678063633898,1187.265625
0.1,0.0,9,100,1412.799299036015,1417.990625,1416.2496245393602,1417.990625
0.1,0.0,9,100,1439.6231958950325,1489.0289062500024,1490.8685308143968,1489.0289062500024
0.1,0.0,9,100,1670.0642286700506,1679.3106250000037,1680.4733236402626,1679.3106250000037
0.1,0.0,9,100,2458.9122558537338,2453.2176562499967,2456.3931394157717,2453.2176562499967
0.1,0.0,9,100,3202.009183370191,3232.64140625,3231.865465825386,3232.64140625
0.1,0.0,9,100,3816.158781425472,3838.36640625,3838.9514721371297,3838.36640625
0.1,0.0,9,100,3949.3431333994217,4151.84140625,4149.195511730526,4151.84140625
0.1,0.0,9,100,4962.027775084037,5165.212499999999,5162.379124770089,5165.212499999999
0.1,0.0,9,100,9708.25133420691,9736.4125,9725.539768291537,9736.4125
0.1,0.01,1,0.0001,10259.027460298992,11490.821291373746,10266.666589105545,10246.050625000005
0.1,0.01,1,0.0001,12102.441064516515,12966.028747666238,12084.022785007604,12257.411406250001
0.1,0.01,1,0.0001,15315.854425541702,17547.771222582156,15300.601917083715,16608.930156250004
0.1,0.01,1,0.0001,1625.6025524097595,1713.4685636707204,1633.065831582263,1642.240625
0.1,0.01,1,0.0001,1838.2937686994228,2283.3581990235302,1860.882732036087,1699.570000000004
0.1,0.01,1,0.0001,2729.8158257228,2032.4012695222839,2786.488230702028,3013.932500000007
0.1,0.01,1,0.0001,3484.559683752682,3669.8016444763,3499.12129329667,3674.7864062499984
0.1,0.01,1,0.0001,4534.385446764095,4892.382635440416,4567.328221734721,4555.23515625
0.1,0.01,1,0.0001,692.2923068829098,764.9719744592518,706.0869759743398,633.85
0.1,0.01,1,0.0001,772.0278340890275,1562.9359415306997,797.789489817253,954.0914062500018
0.1,0.01,1,0.0001,789.856550132935,2078.079726042601,804.7691041216983,718.0699999999983
0.1,0.01,1,0.001,10259.027460298992,10907.811597940567,10267.419825706318,10246.050625000005
0.1,0.01,1,0.001,12102.441064516515,12995.476748893268,12085.029411039366,12257.411406250001
0.1,0.01,1,0.001,15315.854425541702,16057.623764029177,15301.33928631084,16608.930156250004
0.1,0.01,1,0.001,1625.6025524097595,1457.1760287766422,1632.8143114908685,1642.240625
0.1,0.01,1,0.001,1838.2937686994228,1418.005540209478,1860.6599985738183,1699.570000000004
0.1,0.01,1,0.001,2729.8158257228,1679.1294012224298,2785.646301434453,3013.932500000007
0.1,0.01,1,0.001,3484.559683752682,3720.224361875892,3498.9392057175382,3674.7864062499984
0.1,0.01,1,0.001,4534.385446764095,4209.381941354833,4566.9083310436845,4555.23515625
0.1,0.01,1,0.001,692.2923068829098,543.414031810337,706.2197984480703,633.85
0.1,0.01,1,0.001,772.0278340890275,414.6545300432732,798.1601148378525,954.0914062500018
0.1,0.01,1,0.001,789.856550132935,412.7612473921546,804.2613359380254,718.0699999999983
0.1,0.01,1,0.01,10259.027460298992,10893.665885612552,10267.140793517689,10246.050625000005
0.1,0.01,1,0.01,12102.441064516515,12923.62929590823,12085.940608742476,12257.411406250001
0.1,0.01,1,0.01,15315.854425541702,14351.279299780048,15312.5563023475,16608.930156250004
0.1,0.01,1,0.01,1625.6025524097595,1654.907052285174,1632.3543424814873,1642.240625
0.1,0.01,1,0.01,1838.2937686994228,1477.323635113594,1858.4636397388385,1699.570000000004
0.1,0.01,1,0.01,2729.8158257228,1758.5989587466422,2785.866863507427,3013.932500000007
0.1,0.01,1,0.01,3484.559683752682,3989.891118122231,3499.5732712426734,3674.7864062499984
0.1,0.01,1,0.01,4534.385446764095,4228.451909892008,4566.103373311544,4555.23515625
0.1,0.01,1,0.01,692.2923068829098,868.4658355941743,703.9030972357621,633.85
0.1,0.01,1,0.01,772.0278340890275,434.47376421262027,798.7688731690904,954.0914062500018
0.1,0.01,1,0.01,789.856550132935,633.0664866181527,802.9366150449466,718.0699999999983
0.1,0.01,1,0.1,10259.027460298992,10651.006960524648,10260.428059829092,10246.050625000005
0.1,0.01,1,0.1,12102.441064516515,12785.611280959456,12097.051464373155,12257.411406250001
0.1,0.01,1,0.1,15315.854425541702,14215.507649089821,15409.048390918872,16608.930156250004
0.1,0.01,1,0.1,1625.6025524097595,1719.2665603047178,1627.7082072436742,1642.240625
0.1,0.01,1,0.1,1838.2937686994228,1460.7865269147253,1836.2726836842128,1699.570000000004
0.1,0.01,1,0.1,2729.8158257228,1936.0533624164204,2781.1044238340864,3013.932500000007
0.1,0.01,1,0.1,3484.559683752682,4177.342255004374,3507.902329923374,3674.7864062499984
0.1,0.01,1,0.1,4534.385446764095,4200.1192952079,4555.290386453567,4555.23515625
0.1,0.01,1,0.1,692.2923068829098,791.6898860687504,690.4812693622958,633.85
0.1,0.01,1,0.1,772.0278340890275,506.6441364375417,801.3475911330166,954.0914062500018
0.1,0.01,1,0.1,789.856550132935,926.2236705826084,787.7920809388446,718.0699999999983
0.1,0.01,1,1,10259.027460298992,10332.692249356554,10246.577403266207,10246.050625000005
0.1,0.01,1,1,12102.441064516515,12350.807675202832,12163.46221016316,12257.411406250001
0.1,0.01,1,1,15315.854425541702,16608.930156250004,15919.257605187584,16608.930156250004
0.1,0.01,1,1,1625.6025524097595,1606.258109512652,1626.9680655131049,1642.240625
0.1,0.01,1,1,1838.2937686994228,1585.3344176502,1762.669937989326,1699.570000000004
0.1,0.01,1,1,2729.8158257228,2772.8790852809957,2844.8151892664173,3013.932500000007
0.1,0.01,1,1,3484.559683752682,3648.519352966293,3565.420813636557,3674.7864062499984
0.1,0.01,1,1,4534.385446764095,4442.6695338765485,4533.50949687275,4555.23515625
0.1,0.01,1,1,692.2923068829098,636.4429389125169,639.4768955380359,633.85
0.1,0.01,1,1,772.0278340890275,818.2081171202454,835.9248509570787,954.0914062500018
0.1,0.01,1,1,789.856550132935,668.7860440788279,738.8778478403078,718.0699999999983
0.1,0.01,1,10,10259.027460298992,10246.050625000005,10243.32355411855,10246.050625000005
0.1,0.01,1,10,12102.441064516515,12257.411406250001,12235.89217806699,12257.411406250001
0.1,0.01,1,10,15315.854425541702,16608.930156250004,16477.219853601004,16608.930156250004
0.1,0.01,1,10,1625.6025524097595,1642.240625,1637.9866062174685,1642.240625
0.1,0.01,1,10,1838.2937686994228,1699.570000000004,1709.4807788284088,1699.570000000004
0.1,0.01,1,10,2729.8158257228,3013.932500000007,2974.874086710219,3013.932500000007
0.1,0.01,1,10,3484.559683752682,3674.7864062499984,3652.9809668005823,3674.7864062499984
0.1,0.01,1,10,4534.385446764095,4555.23515625,4549.196798653018,4555.23515625
0.1,0.01,1,10,692.2923068829098,633.85,631.9233305447846,633.85
0.1,0.01,1,10,772.0278340890275,954.0914062500018,929.6744661924251,954.0914062500018
0.1,0.01,1,10,789.856550132935,718.0699999999983,718.4685199734255,718.0699999999983
0.1,0.01,1,100,10259.027460298992,10246.050625000005,10243.76710184409,10246.050625000005
0.1,0.01,1,100,12102.441064516515,12257.411406250001,12252.192219206376,12257.411406250001
0.1,0.01,1,100,15315.854425541702,16608.930156250004,16594.875290936685,16608.930156250004
0.1,0.01,1,100,1625.6025524097595,1642.240625,1641.8203278817534,1642.240625
0.1,0.01,1,100,1838.2937686994228,1699.570000000004,1701.394928816857,1699.570000000004
0.1,0.01,1,100,2729.8158257228,3013.932500000007,3011.573084070803,3013.932500000007
0.1,0.01,1,100,3484.559683752682,3674.7864062499984,3672.795301090421,3674.7864062499984
0.1,0.01,1,100,4534.385446764095,4555.23515625,4555.0383123200945,4555.23515625
0.1,0.01,1,100,692.2923068829098,633.85,635.1030098532403,633.85
0.1,0.01,1,100,772.0278340890275,954.0914062500018,953.6282783360563,954.0914062500018
0.1,0.01,1,100,789.856550132935,718.0699999999983,718.6420650520514,718.0699999999983
0.1,0.01,3,0.0001,1009.3260999945165,1054.5395284026258,1009.4164479565892,1033.2156250000003
0.1,0.01,3,0.0001,10500.767829860935,11125.182051275313,10504.753266088292,10534.341406249998
0.1,0.01,3,0.0001,1053.986645798739,1493.180678844767,1052.5918495845385,1074.6226562500015
0.1,0.01,3,0.0001,1775.2581149692257,1408.3003251547054,1773.6188659575685,1879.995156249995
0.1,0.01,3,0.0001,4077.815451614401,5952.847000925163,4077.681979493535,4707.55390625
0.1,0.01,3,0.0001,4361.842847116175,5380.260471468307,4360.673157141325,4827.603906249999
0.1,0.01,3,0.0001,649.4003037829295,777.8246390114057,647.4221411755386,670.4114062499991
0.1,0.01,3,0.0001,6491.557533693872,7383.13530545055,6477.655190481766,6995.31640625
0.1,0.01,3,0.0001,662.7404005416822,522.3607981614507,672.9791024984559,823.8726562500021
0.1,0.01,3,0.0001,853.9263521368597,1124.5168384446363,854.0456909230285,889.3906249999994
0.1,0.01,3,0.0001,912.7159830752229,1954.3960795363262,911.6785121177094,950.5106250000019
0.1,0.01,3,0.001,1009.3260999945165,1108.9413266642246,1009.4495326855719,1033.2156250000003
0.1,0.01,3,0.001,10500.767829860935,10779.209177497705,10504.661231202805,10534.341406249998
0.1,0.01,3,0.001,1053.986645798739,1018.00155743627,1053.009451716584,1074.6226562500015
0.1,0.01,3,0.001,1775.2581149692257,1158.4561859722394,1773.1400541734124,1879.995156249995
0.1,0.01,3,0.001,4077.815451614401,2035.6179462264977,4078.262425047555,4707.55390625
0.1,0.01,3,0.001,4361.842847116175,4405.213006278648,4361.145588937221,4827.603906249999
0.1,0.01,3,0.001,649.4003037829295,1236.0982380235864,647.6292455262717,670.4114062499991
0.1,0.01,3,0.001,6491.557533693872,4822.801373290652,6478.310029990762,6995.31640625
0.1,0.01,3,0.001,662.7404005416822,418.21269477452034,673.1793973003755,823.8726562500021
0.1,0.01,3,0.001,853.9263521368597,1227.441497539106,854.1008680169432,889.3906249999994
0.1,0.01,3,0.001,912.7159830752229,914.9823962880935,911.6782657606425,950.5106250000019
0.1,0.01,3,0.01,1009.3260999945165,1095.6775222246415,1009.5894519265836,1033.2156250000003
0.1,0.01,3,0.01,10500.767829860935,10723.813198816077,10504.64266562984,10534.341406249998
0.1,0.01,3,0.01,1053.986645798739,1001.7015777894201,1053.3973882937626,1074.6226562500015
0.1,0.01,3,0.01,1775.2581149692257,1141.6234570032989,1774.803740569499,1879.995156249995
0.1,0.01,3,0.01,4077.815451614401,1347.105333889968,4083.351336419704,4707.55390625
0.1,0.01,3,0.01,4361.842847116175,4382.640834767663,4365.394855218122,4827.603906249999
0.1,0.01,3,0.01,649.4003037829295,1087.1147868670994,647.7138764964794,670.4114062499991
0.1,0.01,3,0.01,6491.557533693872,4126.454104456794,6482.960482050923,6995.31640625
0.1,0.01,3,0.01,662.7404005416822,418.78335369800897,674.3025152307757,823.8726562500021
0.1,0.01,3,0.01,853.9263521368597,1192.6465864751221,854.2396184238893,889.3906249999994
0.1,0.01,3,0.01,912.7159830752229,901.8428089507588,912.0916696350976,950.5106250000019
0.1,0.01,3,0.1,1009.3260999945165,1081.7270923444419,1010.6189179094172,1033.2156250000003
0.1,0.01,3,0.1,10500.767829860935,10696.817562579501,10505.03731177004,10534.341406249998
0.1,0.01,3,0.1,1053.986645798739,891.3612098053894,1056.7264419528005,1074.6226562500015
0.1,0.01,3,0.1,1775.2581149692257,1336.0303178450708,1782.668914253026,1879.995156249995
0.1,0.01,3,0.1,4077.815451614401,1852.64304692783,4131.798541155532,4707.55390625
0.1,0.01,3,0.1,4361.842847116175,4226.31407849478,4400.1784533438,4827.603906249999
0.1,0.01,3,0.1,649.4003037829295,577.6156654339422,651.4087076985461,670.4114062499991
0.1,0.01,3,0.1,6491.557533693872,4360.585434694227,6530.55192833204,6995.31640625
0.1,0.01,3,0.1,662.7404005416822,439.2310986138199,684.9872568206986,823.8726562500021
0.1,0.01,3,0.1,853.9263521368597,1104.1822036506865,856.7353860883574,889.3906249999994
0.1,0.01,3,0.1,912.7159830752229,830.7535418069908,912.846620381838,950.5106250000019
0.1,0.01,3,1,1009.3260999945165,1033.2156250000003,1017.685888052747,1033.2156250000003
0.1,0.01,3,1,10500.767829860935,10534.341406249998,10514.186584438563,10534.341406249998
0.1,0.01,3,1,1053.986645798739,1074.6226562500015,1057.5936062351984,1074.6226562500015
0.1,0.01,3,1,1775.2581149692257,1879.995156249995,1835.1626686314826,1879.995156249995
0.1,0.01,3,1,4077.815451614401,4707.55390625,4382.3504612843635,4707.55390625
0.1,0.01,3,1,4361.842847116175,4827.603906249999,4590.658272958946,4827.603906249999
0.1,0.01,3,1,649.4003037829295,670.4114062499991,655.5810447654131,670.4114062499991
0.1,0.01,3,1,6491.557533693872,6995.31640625,6738.7391143094355,6995.31640625
0.1,0.01,3,1,662.7404005416822,823.8726562500021,741.1562371036092,823.8726562500021
0.1,0.01,3,1,853.9263521368597,889.3906249999994,868.0681109619989,889.3906249999994
0.1,0.01,3,1,912.7159830752229,950.5106250000019,925.7887402309041,950.5106250000019
0.1,0.01,3,10,1009.3260999945165,1033.2156250000003,1029.6922580238029,1033.2156250000003
0.1,0.01,3,10,10500.767829860935,10534.341406249998,10529.81114228428,10534.341406249998
0.1,0.01,3,10,1053.986645798739,1074.6226562500015,1071.7242529577104,1074.6226562500015
0.1,0.01,3,10,1775.2581149692257,1879.995156249995,1870.240265283564,1879.995156249995
0.1,0.01,3,10,4077.815451614401,4707.55390625,4646.883739272847,4707.55390625
0.1,0.01,3,10,4361.842847116175,4827.603906249999,4783.181705726651,4827.603906249999
0.1,0.01,3,10,649.4003037829295,670.4114062499991,668.3861286002236,670.4114062499991
0.1,0.01,3,10,6491.557533693872,6995.31640625,6947.50987203204,6995.31640625
0.1,0.01,3,10,662.7404005416822,823.8726562500021,806.666740478421,823.8726562500021
0.1,0.01,3,10,853.9263521368597,889.3906249999994,884.7815632615229,889.3906249999994
0.1,0.01,3,10,912.7159830752229,950.5106250000019,946.7518052648744,950.5106250000019
0.1,0.01,3,100,1009.3260999945165,1033.2156250000003,1032.216782949746,1033.2156250000003
